ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
927141931,2024-05-23T13:49:36.741000,2024-05-23T13:50:58.068000,buy,0.01,0.01,XAUUSDm,2355.943,2352,2352,,0,0,-3.94,,,sl
926553718,2024-05-23T10:25:27.151000,2024-05-23T12:55:43.378000,sell,0.01,0.01,EURJPYm,169.91,170.112,170.112,,0,0,-1.29,,,sl
926276478,2024-05-23T08:04:07.555000,2024-05-23T12:39:56.820000,buy,0.01,0.01,XAUUSDm,2356.32,2362,2362,,0,0,5.68,,,sl
922289217,2024-05-22T07:45:38.510000,2024-05-22T13:31:06.388000,buy,0.01,0.01,USOILm,77.376,77.5,77.5,,0,0,1.24,,,sl
922264890,2024-05-22T07:31:03.171000,2024-05-22T07:45:11.142000,buy,0.01,0.01,USOILm,77.492,77.342,77.342,,0,0,-1.5,,,sl
920595756,2024-05-21T16:16:59.913000,2024-05-22T00:48:36.630000,buy,0.01,0.01,USOILm,78.052,78,78,,0,0,-0.52,,,sl
919711442,2024-05-21T12:01:09.239000,2024-05-21T15:36:40.055000,buy,0.01,0.01,USOILm,77.792,78.4,78.4,,0,0,6.08,,,sl
919269710,2024-05-21T08:12:33.816000,2024-05-21T11:12:01.478000,buy,0.01,0.01,USOILm,78.548,77.9,77.9,,0,0,-6.48,,,sl
918897734,2024-05-21T04:53:52.758000,2024-05-21T07:53:11.760000,buy,0.01,0.01,USOILm,78.787,78.387,78.387,,0,0,-4,,,sl
916702374,2024-05-20T14:07:51.376000,2024-05-20T18:43:58.179000,sell,0.01,0.01,EURJPYm,169.596,169.79,169.79,,0,0,-1.24,,,sl
916265990,2024-05-20T12:30:21.478000,2024-05-20T13:03:45.021000,buy,0.01,0.01,USOILm,79.062,78.812,78.812,,0,0,-2.5,,,sl
915980777,2024-05-20T11:05:23.158000,2024-05-20T12:22:20.451000,buy,0.01,0.01,USOILm,79.273,78.973,78.973,,0,0,-3,,,sl
915174145,2024-05-20T05:33:05.314000,2024-05-20T11:04:12.830000,sell,0.01,0.01,USOILm,79.727,79.293,79.729,,0,0,4.34,,,user
915152465,2024-05-20T05:27:46.717000,2024-05-20T05:30:25.481000,sell,0.01,0.01,XAUUSDm,2440.549,2442.549,2442.549,,0,0,-2,,,sl
912610190,2024-05-17T12:43:27.552000,2024-05-17T14:28:55.716000,sell,0.01,0.01,USOILm,79.137,79.147,79.147,,0,0,-0.1,,,sl
912005725,2024-05-17T05:38:45.789000,2024-05-17T12:28:15.538000,sell,0.01,0.01,USOILm,78.95,78.96,78.96,,0,0,-0.1,,,sl
912121205,2024-05-17T06:56:23.238000,2024-05-17T07:20:27.056000,sell,0.01,0.01,EURJPYm,169.071,169.23,169.23,,0,0,-1.02,,,sl
906981392,2024-05-15T13:32:25.764000,2024-05-15T13:47:14.083000,buy,0.02,0.02,USOILm,76.8,76.4,76.4,,0,0,-8,,,sl
906175095,2024-05-15T11:53:11.584000,2024-05-15T13:19:14.777000,buy,0.01,0.01,USOILm,77.175,76.922,76.922,,0,0,-2.53,,,sl
906122060,2024-05-15T11:17:06.273000,2024-05-15T13:19:14.777000,buy,0.01,0.01,USOILm,77.322,76.922,76.922,,0,0,-4,,,sl
905605769,2024-05-15T06:03:57.257000,2024-05-15T11:06:45.762000,sell,0.01,0.01,USOILm,78.172,77.631,78,,0,0,5.41,,,user
905551446,2024-05-15T05:13:31.178000,2024-05-15T05:53:02.338000,sell,0.01,0.01,EURJPYm,169.049,169.23,169.23,,0,0,-1.16,,,sl
905379227,2024-05-15T02:28:54.255000,2024-05-15T05:53:02.337000,sell,0.01,0.01,EURJPYm,169.305,169.23,169.23,,0,0,0.48,,,sl
903297224,2024-05-14T09:18:39.798000,2024-05-14T12:31:28.081000,sell,0.01,0.01,EURJPYm,168.818,169,169,,0,0,-1.16,,,sl
903154882,2024-05-14T07:57:47.119000,2024-05-14T12:31:28.080000,sell,0.01,0.01,EURJPYm,168.758,169,169,,0,0,-1.54,,,sl
902830718,2024-05-14T04:39:50.274000,2024-05-14T06:12:02.118000,sell,0.01,0.01,EURJPYm,168.683,168.883,168.883,,0,0,-1.28,,,sl
901671378,2024-05-13T16:02:25.309000,2024-05-14T00:53:06.426000,sell,0.01,0.01,EURJPYm,168.594,168.714,168.714,,0,0,-0.77,,,sl
901028422,2024-05-13T12:06:59.564000,2024-05-13T13:33:57.691000,sell,0.01,0.01,USOILm,78.414,78.714,78.714,,0,0,-3,,,sl
900743738,2024-05-13T09:00:38.113000,2024-05-13T11:39:52.078000,sell,0.01,0.01,USOILm,78.204,78.5,78.5,,0,0,-2.96,,,sl
900677723,2024-05-13T08:25:34.726000,2024-05-13T11:39:52.076000,sell,0.01,0.01,USOILm,78.136,78.5,78.5,,0,0,-3.64,,,sl
900141361,2024-05-13T00:15:09.914000,2024-05-13T08:16:09.508000,sell,0.01,0.01,EURJPYm,167.893,168.06,168.06,,0,0,-1.07,,,sl
900134903,2024-05-13T00:05:20.426000,2024-05-13T08:16:09.507000,sell,0.01,0.01,EURJPYm,167.82,168.06,168.06,,0,0,-1.54,,,sl
898305509,2024-05-10T06:53:07.497000,2024-05-13T07:17:39.504000,sell,0.01,0.01,USOILm,79.522,78,78,,0,-0.23,15.22,,,sl
895730629,2024-05-09T11:05:18.131000,2024-05-13T07:17:39.503000,sell,0.01,0.01,USOILm,79.305,78,78,,0,-0.4,13.05,,,sl
895442437,2024-05-09T07:40:20.492000,2024-05-09T11:00:21.990000,buy,0.01,0.01,GBPUSDm,1.2478,1.248,1.248,,0,0,0.2,,,sl
895459150,2024-05-09T07:46:41.275000,2024-05-09T11:00:21.989000,buy,0.01,0.01,GBPUSDm,1.2474,1.248,1.248,,0,0,0.6,,,sl
895362254,2024-05-09T06:35:05.653000,2024-05-09T11:00:21.985000,buy,0.02,0.02,GBPUSDm,1.24843,1.248,1.248,,0,0,-0.86,,,sl
895284745,2024-05-09T05:33:09.831000,2024-05-09T06:14:57.577000,buy,0.02,0.02,GBPUSDm,1.24921,1.2482,1.2482,,0,0,-2.02,,,sl
893343887,2024-05-08T08:46:56.743000,2024-05-08T15:45:48.163000,buy,0.01,0.01,USOILm,76.968,78.789,78.2,,0,0,18.21,,,user
893381837,2024-05-08T09:15:27.299000,2024-05-08T15:45:48.147000,buy,0.01,0.01,USOILm,76.855,78.789,78.2,,0,0,19.34,,,user
893284695,2024-05-08T08:14:24.849000,2024-05-08T08:43:50.743000,buy,0.01,0.01,USOILm,77.138,76.9,76.9,,0,0,-2.38,,,sl
893113703,2024-05-08T06:59:07.446000,2024-05-08T07:46:18.350000,buy,0.01,0.01,USOILm,77.502,77.102,77.102,,0,0,-4,,,sl
891047018,2024-05-07T10:03:34.046000,2024-05-07T13:05:08.426000,buy,0.01,0.01,USOILm,78.133,77.511,,,0,0,-6.22,-0.61,,so
891031099,2024-05-07T09:50:03.611000,2024-05-07T13:05:08.424000,buy,0.01,0.01,USOILm,78.252,77.511,,,0,0,-7.41,-0.61,,so
890781004,2024-05-07T06:50:35.122000,2024-05-07T07:54:20.487000,buy,0.01,0.01,USOILm,78.42,78.1,78.1,,0,0,-3.2,,,sl
890272229,2024-05-06T23:04:26.925000,2024-05-07T07:22:05.969000,buy,0.01,0.01,USDJPYm,154.046,154.3,154.3,,0,0,1.65,,,sl
890273678,2024-05-06T23:06:12.931000,2024-05-07T00:58:56.501000,buy,0.01,0.01,USDJPYm,154.085,153.885,153.885,,0,0,-1.3,,,sl
886985360,2024-05-03T16:04:50.678000,2024-05-03T18:30:28.780000,buy,0.01,0.01,USOILm,78.206,77.8,77.8,,0,0,-4.06,,,sl
886687014,2024-05-03T14:25:03.206000,2024-05-03T14:45:41.816000,buy,0.01,0.01,USOILm,78.312,78,78,,0,0,-3.12,,,sl
885247371,2024-05-03T08:08:24.384000,2024-05-03T12:30:39.488000,buy,0.01,0.01,EURJPYm,164.695,164.45,164.45,,0,0,-1.61,,,sl
884856261,2024-05-03T02:19:43.450000,2024-05-03T12:30:39.487000,buy,0.01,0.01,EURJPYm,164.117,164.45,164.45,,0,0,2.19,,,sl
885280301,2024-05-03T08:30:27.778000,2024-05-03T09:43:44.798000,buy,0.01,0.01,USOILm,78.87,78.6,78.6,,0,0,-2.7,,,sl
882449400,2024-05-02T13:05:39.062000,2024-05-02T13:08:00.402000,buy,0.01,0.01,XAUUSDm,2293.227,2290.227,2290.227,,0,0,-3,,,sl
881966285,2024-05-02T10:13:28.504000,2024-05-02T12:59:29.528000,buy,0.01,0.01,XAUUSDm,2296.493,2293.493,2293.493,,0,0,-3,,,sl
881812603,2024-05-02T09:03:58.147000,2024-05-02T09:33:22.435000,buy,0.01,0.01,XAUUSDm,2304.344,2300.344,2300.344,,0,0,-4,,,sl
881768088,2024-05-02T08:43:59.282000,2024-05-02T09:02:57.229000,buy,0.01,0.01,USDJPYm,155.297,155.017,155.017,,0,0,-1.81,,,sl
881677855,2024-05-02T08:06:28.526000,2024-05-02T08:23:07.700000,buy,0.01,0.01,USDJPYm,155.562,155.35,155.35,,0,0,-1.36,,,sl
881632488,2024-05-02T07:45:10.825000,2024-05-02T08:23:07.691000,buy,0.01,0.01,USDJPYm,155.317,155.35,155.35,,0,0,0.21,,,sl
876906478,2024-05-01T04:02:03.620000,2024-05-02T07:14:34.359000,buy,0.01,0.01,XAUUSDm,2283.953,2310,2310,,0,0,26.05,,,sl
878043237,2024-05-01T13:50:20.437000,2024-05-01T14:34:02.214000,buy,0.01,0.01,USOILm,80.732,80.3,80.3,,0,0,-4.32,,,sl
877634678,2024-05-01T12:04:03.762000,2024-05-01T14:34:02.213000,buy,0.01,0.01,USOILm,80.132,80.3,80.3,,0,0,1.68,,,sl
876856350,2024-05-01T03:22:07.284000,2024-05-01T03:56:57.242000,buy,0.01,0.01,XAUUSDm,2286.1,2283.1,2283.1,,0,0,-3,,,sl
872291784,2024-04-30T01:12:30.424000,2024-04-30T13:12:34.183000,buy,0.01,0.01,USOILm,82.225,82.215,82.215,,0,0,-0.1,,,sl
842975570,2024-04-18T09:30:26.538000,2024-04-18T09:50:46.136000,buy,0.01,0.01,USOILm,81.591,81.3,81.3,,0,0,-2.91,,,sl
842623690,2024-04-18T07:15:31.416000,2024-04-18T07:29:27.003000,buy,0.01,0.01,USOILm,82.082,81.82,81.82,,0,0,-2.62,,,sl
842614948,2024-04-18T07:12:04.178000,2024-04-18T07:29:27.003000,buy,0.01,0.01,USOILm,82.139,81.82,81.82,,0,0,-3.19,,,sl
841923261,2024-04-18T01:51:04.294000,2024-04-18T07:29:27.001000,buy,0.01,0.01,USOILm,82.223,81.82,81.82,,0,0,-4.03,,,sl
839756024,2024-04-17T16:26:43.573000,2024-04-17T16:29:26.996000,buy,0.01,0.01,USOILm,82.39,82.09,82.09,,0,0,-3,,,sl
838669250,2024-04-17T13:12:11.031000,2024-04-17T15:55:22.760000,buy,0.02,0.02,USOILm,83.658,83.2,83.2,,0,0,-9.16,,,sl
839521841,2024-04-17T15:46:11.236000,2024-04-17T15:55:22.759000,buy,0.02,0.02,USOILm,83.532,83.2,83.2,,0,0,-6.64,,,sl
838481542,2024-04-17T12:23:21.614000,2024-04-17T14:20:38.210000,buy,0.01,0.01,EURUSDm,1.06356,1.0638,1.0638,,0,0,0.24,,,sl
838074215,2024-04-17T09:18:55.075000,2024-04-17T14:20:38.208000,buy,0.01,0.01,EURUSDm,1.06411,1.0638,1.0638,,0,0,-0.31,,,sl
837902534,2024-04-17T08:19:32.335000,2024-04-17T14:20:38.208000,buy,0.02,0.02,EURUSDm,1.06367,1.0638,1.0638,,0,0,0.26,,,sl
838115937,2024-04-17T09:38:49.180000,2024-04-17T09:51:54.391000,buy,0.02,0.02,USOILm,84.3,84,84,,0,0,-6,,,sl
837983165,2024-04-17T08:48:06.695000,2024-04-17T09:30:12.459000,buy,0.02,0.02,USOILm,84.398,84.357,84.35,,0,0,-0.82,,,user
837241109,2024-04-17T02:59:41.686000,2024-04-17T07:36:39.698000,buy,0.01,0.01,USOILm,84.31,84.31,84.31,,0,0,0,,,sl
837179433,2024-04-17T02:20:16.641000,2024-04-17T07:36:39.697000,buy,0.02,0.02,USOILm,84.457,84.31,84.31,,0,0,-2.94,,,sl
833534603,2024-04-16T12:20:04.757000,2024-04-17T01:34:01.757000,buy,0.01,0.01,USOILm,84.453,84.35,84.35,,0,0,-1.03,,,sl
833453830,2024-04-16T11:52:09.122000,2024-04-17T01:34:01.755000,buy,0.01,0.01,USOILm,84.637,84.35,84.35,,0,0,-2.87,,,sl
809278898,2024-04-10T14:02:09.830000,2024-04-10T14:30:00.773000,buy,0.01,0.01,USOILm,84.629,84.4,84.4,,0,0,-2.29,,,sl
807466013,2024-04-10T10:57:25.096000,2024-04-10T12:34:58.269000,buy,0.01,0.01,USOILm,85.139,84.9,84.9,,0,0,-2.39,,,sl
807001543,2024-04-10T08:19:36.393000,2024-04-10T12:34:58.267000,buy,0.01,0.01,USOILm,84.669,84.9,84.9,,0,0,2.31,,,sl
806450965,2024-04-10T04:35:38.322000,2024-04-10T08:12:00.792000,buy,0.01,0.01,USOILm,84.751,84.741,84.741,,0,0,-0.1,,,sl
792171885,2024-04-05T13:06:17.024000,2024-04-08T08:23:57.279000,buy,0.05,0.05,EURJPYm,163.87,164.43,164.43,,0,0,18.44,,,sl
793346996,2024-04-05T15:42:50.594000,2024-04-08T08:23:57.277000,buy,0.02,0.02,EURJPYm,164.275,164.43,164.43,,0,0,2.04,,,sl
790563696,2024-04-05T08:14:16.606000,2024-04-05T12:30:10.038000,buy,0.01,0.01,EURJPYm,164.039,163.87,163.87,,0,0,-1.11,,,sl
789369999,2024-04-05T01:53:31.785000,2024-04-05T12:30:10.037000,buy,0.02,0.02,EURJPYm,163.538,163.87,163.87,,0,0,4.38,,,sl
791117639,2024-04-05T10:51:55.343000,2024-04-05T12:30:10.034000,buy,0.01,0.01,EURJPYm,163.989,163.87,163.87,,0,0,-0.78,,,sl
789921592,2024-04-05T05:18:34.085000,2024-04-05T12:30:10.032000,buy,0.01,0.01,EURJPYm,163.714,163.87,163.87,,0,0,1.03,,,sl
789638701,2024-04-05T06:49:57.333000,2024-04-05T12:30:10.031000,buy,0.02,0.02,EURJPYm,163.85,163.87,163.87,,0,0,0.26,,,sl
785431703,2024-04-04T04:10:57.735000,2024-04-04T09:46:57.656000,buy,0.01,0.01,USDCADm,1.35155,1.35,1.35,,0,0,-1.15,,,sl
785825507,2024-04-04T08:39:20.695000,2024-04-04T09:46:57.656000,buy,0.01,0.01,USDCADm,1.35069,1.35,1.35,,0,0,-0.51,,,sl
785330051,2024-04-04T02:22:50.228000,2024-04-04T09:46:57.655000,buy,0.01,0.01,USDCADm,1.35223,1.35,1.35,,0,0,-1.65,,,sl
785287550,2024-04-04T01:34:29.426000,2024-04-04T05:56:16.650000,buy,0.01,0.01,EURJPYm,164.415,164.42,164.42,,0,0,0.03,,,sl
782368513,2024-04-03T07:43:51.874000,2024-04-04T05:56:16.650000,buy,0.01,0.01,EURJPYm,163.45,164.42,164.42,,0,0,6.4,,,sl
778567896,2024-04-02T07:27:58.940000,2024-04-04T05:56:16.649000,buy,0.02,0.02,EURJPYm,162.795,164.42,164.42,,0,0,21.43,,,sl
782703854,2024-04-03T10:39:04.108000,2024-04-03T10:58:07.358000,sell,0.01,0.01,USOILm,84.993,85.293,85.293,,0,0,-3,,,sl
776647861,2024-04-01T16:24:07.093000,2024-04-02T06:10:26.279000,sell,0.01,0.01,USOILm,83.808,83.818,83.818,,0,-0.33,-0.1,,,sl
776263715,2024-04-01T14:29:44.594000,2024-04-01T14:52:47.568000,sell,0.01,0.01,USOILm,83.056,83.5,83.5,,0,0,-4.44,,,sl
775949917,2024-04-01T13:32:51.514000,2024-04-01T14:52:47.565000,sell,0.01,0.01,USOILm,82.825,83.5,83.5,,0,0,-6.75,,,sl
775075424,2024-04-01T06:47:24.899000,2024-04-01T13:04:54.733000,sell,0.01,0.01,XAUUSDm,2260.407,2255,2255,,0,0,5.41,,,sl
761015913,2024-03-28T10:13:00.786000,2024-03-29T10:31:34.508000,sell,0.01,0.01,EURJPYm,163.206,163.3,163.3,,0,0,-0.62,,,sl
761442780,2024-03-28T11:10:23.839000,2024-03-29T10:31:34.507000,sell,0.01,0.01,EURJPYm,163.286,163.3,163.3,,0,0,-0.09,,,sl
762565570,2024-03-28T13:38:20.349000,2024-03-28T13:55:22.224000,buy,0.02,0.02,USDCADm,1.35681,1.3555,1.3555,,0,0,-1.93,,,sl
762144415,2024-03-28T12:49:04.660000,2024-03-28T13:55:22.222000,buy,0.02,0.02,USDCADm,1.35785,1.3555,1.3555,,0,0,-3.47,,,sl
761256524,2024-03-28T10:38:41.546000,2024-03-28T12:33:53.748000,buy,0.02,0.02,USDCADm,1.35977,1.35777,1.35777,,0,0,-2.95,,,sl
756701068,2024-03-27T07:03:56.610000,2024-03-28T09:10:13.112000,buy,0.01,0.01,USOILm,80.648,81.3,81.3,,0,0,6.52,,,sl
758696568,2024-03-27T18:58:11.278000,2024-03-28T09:10:13.112000,buy,0.01,0.01,USOILm,81.415,81.3,81.3,,0,0,-1.15,,,sl
756914889,2024-03-27T09:02:19.353000,2024-03-28T09:10:13.111000,buy,0.01,0.01,USOILm,80.412,81.3,81.3,,0,0,8.88,,,sl
757244459,2024-03-27T10:22:55.324000,2024-03-28T09:10:13.109000,buy,0.01,0.01,USOILm,80.897,81.3,81.3,,0,0,4.03,,,sl
746220311,2024-03-21T11:45:26.580000,2024-03-21T14:35:33.966000,buy,0.01,0.01,USOILm,80.788,80.538,80.538,,0,0,-2.5,,,sl
730187673,2024-03-15T04:04:27.427000,2024-03-15T06:51:45.532000,buy,0.01,0.01,EURJPYm,161.4,161.15,161.15,,0,0,-1.69,,,sl
728912152,2024-03-14T16:23:40.012000,2024-03-15T06:51:45.531000,buy,0.01,0.01,EURJPYm,161.329,161.15,161.15,,0,0,-1.21,,,sl
727863982,2024-03-14T12:04:00.469000,2024-03-14T13:20:34.579000,buy,0.01,0.01,EURJPYm,161.578,161.4,161.4,,0,0,-1.2,,,sl
727698279,2024-03-14T09:57:23.476000,2024-03-14T13:20:34.578000,buy,0.01,0.01,EURJPYm,161.69,161.4,161.4,,0,0,-1.96,,,sl
727722886,2024-03-14T10:12:53.622000,2024-03-14T11:16:58.833000,buy,0.01,0.01,USDJPYm,147.807,147.7,147.7,,0,0,-0.72,,,sl
727384540,2024-03-14T06:05:14.450000,2024-03-14T09:51:44.668000,buy,0.01,0.01,USOILm,79.313,79.91,79.7,,0,0,5.97,,,user
726144602,2024-03-13T17:41:51.587000,2024-03-13T20:34:34.241000,buy,0.01,0.01,USOILm,79.17,79.2,79.2,,0,0,0.3,,,sl
725853055,2024-03-13T15:52:38.226000,2024-03-13T20:34:34.240000,buy,0.01,0.01,USOILm,78.7,79.2,79.2,,0,0,5,,,sl
724814682,2024-03-13T10:35:16.272000,2024-03-13T13:56:03.345000,buy,0.01,0.01,USOILm,78.424,79.12,78.5,,0,0,6.96,,,user
724673230,2024-03-13T09:17:39.705000,2024-03-13T13:56:03.344000,buy,0.01,0.01,USOILm,77.955,79.12,78.5,,0,0,11.65,,,user
724474600,2024-03-13T07:39:35.067000,2024-03-13T08:27:49.052000,buy,0.01,0.01,USOILm,77.572,77.372,77.372,,0,0,-2,,,sl
724440928,2024-03-13T07:22:10.467000,2024-03-13T07:24:03.881000,buy,0.01,0.01,USOILm,77.664,77.55,77.55,,0,0,-1.14,,,sl
724063662,2024-03-13T02:50:11.867000,2024-03-13T07:17:20.525000,buy,0.01,0.01,USOILm,77.686,77.676,77.676,,0,0,-0.1,,,sl
718974497,2024-03-12T05:57:53.908000,2024-03-12T09:06:02.555000,buy,0.01,0.01,USOILm,77.816,77.806,77.806,,0,0,-0.1,,,sl
716484569,2024-03-11T12:07:59.854000,2024-03-12T00:14:27.552000,buy,0.01,0.01,USDJPYm,146.636,146.621,146.621,,0,0,-0.1,,,sl
716674286,2024-03-11T13:24:45.078000,2024-03-11T13:39:59.118000,buy,0.01,0.01,USOILm,76.911,76.711,76.711,,0,0,-2,,,sl
708076203,2024-03-07T14:19:26.887000,2024-03-07T14:22:30.445000,buy,0.01,0.01,USOILm,77.911,77.711,77.711,,0,0,-2,,,sl
707350583,2024-03-07T10:34:38.236000,2024-03-07T13:34:44.588000,buy,0.01,0.01,USOILm,78.036,78.1,78.1,,0,0,0.64,,,sl
707167855,2024-03-07T09:11:30.887000,2024-03-07T13:34:44.584000,buy,0.01,0.01,USOILm,78.113,78.1,78.1,,0,0,-0.13,,,sl
707097222,2024-03-07T08:42:26.906000,2024-03-07T08:53:34.781000,buy,0.01,0.01,USOILm,78.221,78.041,78.041,,0,0,-1.8,,,sl
706014222,2024-03-07T03:08:30.731000,2024-03-07T08:02:51.075000,buy,0.01,0.01,USOILm,78.613,78.363,78.363,,0,0,-2.5,,,sl
700569852,2024-03-06T04:15:06.839000,2024-03-06T16:09:40.997000,buy,0.01,0.01,USOILm,77.794,79.865,79.4,,0,0,20.71,,,user
701946720,2024-03-06T13:01:31.639000,2024-03-06T16:09:40.996000,buy,0.01,0.01,USOILm,78.503,79.865,79.4,,0,0,13.62,,,user
680810791,2024-03-05T13:00:36.269000,2024-03-05T13:19:06.148000,buy,0.01,0.01,USOILm,77.6,77.4,77.4,,0,0,-2,,,sl
680688078,2024-02-28T08:51:12.743000,2024-02-28T09:13:06.322000,buy,0.01,0.01,USOILm,77.73,77.55,77.55,,0,0,-1.8,,,sl
680668924,2024-02-28T08:45:14.928000,2024-02-28T08:48:44.349000,buy,0.01,0.01,USOILm,77.858,77.7,77.7,,0,0,-1.58,,,sl
680332144,2024-02-28T05:09:48.979000,2024-02-28T08:42:45.460000,buy,0.01,0.01,USOILm,78.298,77.85,77.85,,0,0,-4.48,,,sl
680446213,2024-02-28T06:54:48.418000,2024-02-28T08:42:45.459000,buy,0.01,0.01,USOILm,78.152,77.85,77.85,,0,0,-3.02,,,sl
674314476,2024-02-26T09:21:09.589000,2024-02-26T14:31:09.734000,buy,0.01,0.01,USOILm,75.864,76,76,,0,0,1.36,,,sl
674108570,2024-02-26T13:33:09.273000,2024-02-26T14:31:09.732000,buy,0.01,0.01,USOILm,76.3,76,76,,0,0,-3,,,sl
673924896,2024-02-26T03:51:01.580000,2024-02-26T08:07:39.324000,buy,0.01,0.01,USOILm,75.946,75.796,75.796,,0,0,-1.5,,,sl
672555465,2024-02-23T17:59:14.381000,2024-02-26T00:43:34.096000,buy,0.01,0.01,USOILm,76.333,76.1,76.1,,0,0,-2.33,,,sl
671061411,2024-02-23T08:34:06.906000,2024-02-23T19:17:01.748000,buy,0.01,0.01,XAUUSDm,2020.851,2039.681,2038,,0,0,18.83,,,user
670759155,2024-02-23T05:48:24.887000,2024-02-23T08:32:24.798000,buy,0.01,0.01,USOILm,77.994,77.75,77.75,,0,0,-2.44,,,sl
670709037,2024-02-23T05:11:42.095000,2024-02-23T08:32:24.798000,buy,0.01,0.01,USOILm,78.049,77.75,77.75,,0,0,-2.99,,,sl
670592690,2024-02-23T03:22:46.686000,2024-02-23T08:32:24.796000,buy,0.01,0.01,USOILm,78.076,77.75,77.75,,0,0,-3.26,,,sl
666056922,2024-02-21T16:12:37.392000,2024-02-21T19:00:05.796000,buy,0.01,0.01,XAUUSDm,2023.936,2021,2021,,0,0,-2.94,,,sl
666053021,2024-02-21T16:11:04.421000,2024-02-21T19:00:05.792000,buy,0.02,0.02,XAUUSDm,2024.698,2021,2021,,0,0,-7.4,,,sl
665390806,2024-02-21T12:00:52.940000,2024-02-21T15:57:40.990000,buy,0.01,0.01,XAUUSDm,2028.656,2025,2025,,0,0,-3.66,,,sl
665989695,2024-02-21T15:51:00.163000,2024-02-21T15:57:40.966000,buy,0.01,0.01,XAUUSDm,2027.578,2025,2025,,0,0,-2.58,,,sl
664969715,2024-02-21T08:03:21.135000,2024-02-21T10:32:03.229000,buy,0.02,0.02,USOILm,76.865,76.467,76.1,,0,0,-7.96,,,user
664841453,2024-02-21T06:30:59.009000,2024-02-21T08:00:10.394000,buy,0.01,0.01,USOILm,77.081,76.9,76.9,,0,0,-1.81,,,sl
664573169,2024-02-21T03:13:25.488000,2024-02-21T08:00:10.393000,buy,0.01,0.01,USOILm,77.277,76.9,76.9,,0,0,-3.77,,,sl
661691444,2024-02-20T08:47:49.477000,2024-02-20T14:35:40.201000,buy,0.01,0.01,XAUUSDm,2022.194,2027,2027,,0,0,4.81,,,sl
661826170,2024-02-20T09:45:31.266000,2024-02-20T12:33:31.630000,buy,0.01,0.01,USOILm,77.685,77.3,77.3,,0,0,-3.85,,,sl
661406333,2024-02-20T05:56:43.162000,2024-02-20T08:32:01.045000,buy,0.01,0.01,USOILm,78.377,78.1,78.1,,0,0,-2.77,,,sl
648035699,2024-02-14T14:58:36.461000,2024-02-15T14:45:54.663000,buy,0.02,0.02,XAUUSDm,1986.5,2004.1860000000001,2001,,0,0,35.37,,,user
647971893,2024-02-14T08:15:16.273000,2024-02-14T08:31:13.868000,buy,0.01,0.01,XAUUSDm,1988.182,1986,1986,,0,0,-2.18,,,sl
647929622,2024-02-14T07:55:07.614000,2024-02-14T08:31:13.864000,buy,0.01,0.01,XAUUSDm,1990.157,1986,1986,,0,0,-4.16,,,sl
645659488,2024-02-13T14:46:59.990000,2024-02-13T14:55:15.473000,buy,0.01,0.01,XAUUSDm,1996.43,1993.43,1993.43,,0,0,-3,,,sl
645655622,2024-02-13T14:46:24.341000,2024-02-13T14:46:46.505000,buy,0.01,0.01,XAUUSDm,1996.64,1996.415,,,0,0,-0.22,,,user
645372640,2024-02-13T14:03:56.013000,2024-02-13T14:31:14.763000,buy,0.01,0.01,XAUUSDm,2002.673,1999,1999,,0,0,-3.67,,,sl
642470842,2024-02-12T15:36:59.750000,2024-02-13T10:32:43.304000,buy,0.01,0.01,XAUUSDm,2014.287,2026.5040000000001,2023,,0,0,12.21,,,user
642129772,2024-02-12T14:05:28.852000,2024-02-12T14:16:11.883000,buy,0.01,0.01,XAUUSDm,2019.618,2017.118,2017.118,,0,0,-2.5,,,sl
641709862,2024-02-12T09:59:28.490000,2024-02-12T13:46:09.496000,buy,0.01,0.01,XAUUSDm,2020.664,2021.2,2021.2,,0,0,0.54,,,sl
641493880,2024-02-12T07:55:21.203000,2024-02-12T09:01:01.448000,buy,0.01,0.01,GBPUSDm,1.265,1.262,1.262,,0,0,-3,,,sl
639995175,2024-02-09T16:13:00.219000,2024-02-12T09:00:11.446000,buy,0.01,0.01,XAUUSDm,2021.102,2023.5,2023.5,,0,0,2.4,,,sl
639952592,2024-02-09T15:56:34.315000,2024-02-09T16:01:29.609000,buy,0.01,0.01,XAUUSDm,2022.803,2021.004,,,0,0,-1.8,-0.7,-69.31,so
639751515,2024-02-09T14:48:44.452000,2024-02-09T16:01:29.607000,buy,0.01,0.01,XAUUSDm,2023.796,2021.004,,,0,0,-2.8,-0.7,-34.65,so
639653086,2024-02-09T14:26:15.862000,2024-02-09T16:01:29.583000,buy,0.02,0.02,XAUUSDm,2025.28,2021.004,,,0,0,-8.55,-0.7,-17.28,so
639567414,2024-02-09T14:03:58.134000,2024-02-09T14:22:51.922000,buy,0.02,0.02,XAUUSDm,2025.753,2025.703,2025.703,,0,0,-0.1,,,sl
639002512,2024-02-09T09:19:11.517000,2024-02-09T12:36:40.413000,buy,0.02,0.02,XAUUSDm,2031.803,2029.803,2029.803,,0,0,-4,,,sl
638690074,2024-02-09T04:54:21.600000,2024-02-09T08:15:45.453000,buy,0.01,0.01,XAUUSDm,2033.326,2030.6,2030.6,,0,0,-2.73,,,sl
